lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,commfar,facilfar,year,status,complaint
2356.0,2832.0,0.0,1868.0,0.0,0.0,2.0,2.0,94.24,48.0,1.2,1.1,0.0,2.0,119,0,6
4250.0,6367.0,6367.0,0.0,6367.0,0.0,1.0,1.0,90.0,90.0,1.5,2.43,0.0,4.8,55,0,6
1972.0,2132.0,0.0,2132.0,0.0,0.0,1.0,2.0,100.0,56.0,1.08,3.44,0.0,4.8,17,0,6
2318.0,1690.0,0.0,1690.0,0.0,0.0,1.0,3.0,77.99,35.0,0.73,1.25,0.0,2.0,70,0,6
1900.0,3411.0,0.0,2274.0,0.0,0.0,1.0,2.0,95.0,61.0,1.8,3.44,0.0,4.8,121,1,8
2174.0,3054.0,0.0,2036.0,0.0,0.0,1.0,2.0,75.01,48.5,1.4,1.25,0.0,2.0,12,1,9
1257.0,3360.0,1680.0,1680.0,0.0,1680.0,1.0,3.0,80.67,56.0,2.67,0.5,0.0,1.0,105,0,6
1771.0,960.0,0.0,960.0,0.0,0.0,1.0,2.0,88.17,30.0,0.54,0.75,0.0,2.0,70,0,6
2940.0,2340.0,0.0,2340.0,0.0,0.0,1.0,3.0,100.0,39.0,0.8,3.44,0.0,4.8,17,0,6
2500.0,3400.0,0.0,3400.0,0.0,0.0,1.0,2.0,100.0,50.0,1.36,6.02,0.0,6.5,100,0,6
2500.0,2646.0,0.0,2646.0,0.0,0.0,1.0,2.0,100.0,63.0,1.06,3.44,0.0,4.8,89,1,9
2500.0,2337.0,0.0,1558.0,0.0,0.0,1.0,2.0,125.0,37.95,0.93,2.43,0.0,4.8,18,0,6
5713.0,2585.0,0.0,2585.0,0.0,0.0,2.0,2.5,114.25,38.0,0.45,1.1,0.0,2.0,95,0,6
2654.0,2730.0,800.0,1930.0,0.0,800.0,1.0,2.0,106.17,65.0,1.03,0.75,0.0,2.0,89,0,6
2588.0,1065.0,1065.0,0.0,0.0,0.0,2.0,1.0,90.0,42.65,0.41,2.43,0.0,4.8,90,0,6
2549.0,2320.0,0.0,2320.0,0.0,0.0,1.0,2.0,103.0,53.0,0.91,1.25,0.0,2.0,90,0,12
3019.0,1935.0,0.0,1935.0,0.0,0.0,2.0,3.0,118.4,25.0,0.64,2.43,0.0,4.8,121,0,9
2118.0,1532.0,0.0,1532.0,0.0,0.0,2.0,2.0,105.0,50.0,0.72,0.75,0.0,2.0,100,0,6
3399.0,1386.0,0.0,1386.0,0.0,0.0,2.0,2.0,103.0,36.0,0.41,1.25,0.0,2.0,85,1,12
3604.0,3950.0,0.0,3950.0,0.0,0.0,1.0,2.0,145.5,79.0,1.1,2.43,0.0,4.8,89,0,6
2525.0,1317.0,0.0,1317.0,0.0,0.0,1.0,2.5,100.0,30.0,0.52,0.75,0.0,2.0,100,0,12
2133.0,1728.0,0.0,1728.0,0.0,0.0,1.0,3.0,100.0,32.0,0.81,0.75,0.0,2.0,59,1,11
1667.0,2499.0,1666.0,833.0,0.0,1666.0,1.0,4.0,100.0,50.0,1.5,2.43,0.0,4.8,105,0,11
3050.0,1656.0,0.0,1656.0,0.0,0.0,1.0,2.0,100.0,47.0,0.54,0.5,0.0,1.0,89,0,9
2760.0,2325.0,0.0,2325.0,0.0,0.0,1.0,3.0,92.0,38.75,0.84,1.25,0.0,2.0,32,0,6
2000.0,1360.0,0.0,1360.0,0.0,0.0,1.0,2.0,100.0,34.0,0.68,0.75,0.0,2.0,75,0,6
2500.0,1620.0,0.0,900.0,0.0,0.0,1.0,1.5,100.0,45.0,0.65,0.75,0.0,2.0,85,1,11
2475.0,2475.0,2475.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,1.0,0.0,2.0,4.8,73,0,11
2575.0,4200.0,0.0,4200.0,0.0,0.0,1.0,0.0,104.38,56.0,1.63,3.44,0.0,4.8,11,0,6
2858.0,1258.0,0.0,1258.0,0.0,0.0,1.0,2.0,103.0,37.25,0.44,0.75,0.0,2.0,70,1,1
13340.0,56388.0,0.0,56388.0,0.0,0.0,1.0,5.0,116.17,106.0,4.23,2.43,0.0,4.8,98,0,6
10423.0,9270.0,9270.0,0.0,0.0,9270.0,4.0,1.0,96.5,70.0,0.89,3.44,0.0,4.8,92,0,6
3325.0,14652.0,0.0,14652.0,0.0,0.0,1.0,5.0,100.0,88.0,4.41,3.44,0.0,4.8,89,0,6
3465.0,792.0,0.0,792.0,0.0,0.0,2.0,1.5,105.0,20.5,0.23,1.1,0.0,2.0,95,0,6
2200.0,2070.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,36.0,0.94,0.75,0.0,2.0,70,0,6
2819.0,5394.0,5394.0,0.0,0.0,0.0,1.0,2.0,67.28,41.0,1.91,6.02,0.0,6.5,89,0,6
5000.0,984.0,0.0,984.0,0.0,0.0,1.0,1.5,100.0,32.0,0.2,0.5,0.0,1.0,85,0,6
2825.0,4827.0,1207.0,3620.0,0.0,1207.0,1.0,3.0,113.0,60.0,1.71,3.44,0.0,4.8,13,0,10
2090.0,3100.0,0.0,3100.0,0.0,0.0,1.0,3.0,95.0,47.42,1.48,1.25,0.0,2.0,60,0,8
2500.0,2680.0,0.0,2680.0,0.0,0.0,1.0,2.0,100.0,67.0,1.07,2.43,0.0,4.8,100,0,9
7200.0,27750.0,0.0,27750.0,0.0,0.0,1.0,5.0,72.0,64.0,3.85,3.44,0.0,4.8,105,0,6
2500.0,4032.0,0.0,2688.0,0.0,0.0,2.0,2.0,100.0,59.0,1.61,2.43,0.0,4.8,90,0,1
2232.0,1347.0,0.0,1347.0,0.0,0.0,1.0,2.0,93.07,28.0,0.6,1.25,0.0,2.0,95,1,11
38600.0,7182.0,7182.0,0.0,2182.0,0.0,2.0,2.0,200.0,100.0,0.19,0.0,2.0,0.0,89,0,6
1932.0,1650.0,0.0,1650.0,0.0,0.0,1.0,2.5,92.17,42.0,0.85,0.5,0.0,1.0,90,0,6
1947.0,2100.0,0.0,2100.0,0.0,0.0,1.0,3.0,98.33,35.0,1.08,3.44,0.0,4.8,27,0,6
4750.0,1920.0,0.0,1920.0,0.0,0.0,1.0,2.0,95.0,30.0,0.4,0.5,0.0,1.0,70,0,6
2575.0,1800.0,0.0,1800.0,0.0,0.0,1.0,2.0,103.0,45.0,0.7,1.25,0.0,2.0,95,1,1
2706.0,2200.0,0.0,1600.0,0.0,0.0,1.0,2.0,108.25,40.0,0.81,1.25,0.0,2.0,80,0,9
2830188.0,540.0,540.0,0.0,540.0,0.0,2.0,1.0,1463.67,18.0,0.0,0.0,0.0,0.0,89,0,6
5000.0,1500.0,1500.0,0.0,0.0,0.0,2.0,1.0,100.0,20.0,0.3,3.0,0.0,3.0,25,1,8
5000.0,1760.0,0.0,880.0,0.0,0.0,1.0,1.0,100.0,44.0,0.35,1.25,0.0,2.0,80,0,6
2500.0,4500.0,0.0,4500.0,0.0,0.0,1.0,4.0,100.0,45.0,1.8,3.44,0.0,4.8,4,0,6
6709.0,2750.0,2750.0,0.0,2750.0,0.0,1.0,1.0,134.17,55.0,0.41,3.44,0.0,4.8,50,0,6
5364.0,2400.0,2400.0,0.0,0.0,0.0,2.0,1.0,94.8,60.0,0.45,1.1,0.0,2.0,129,0,6
2500.0,1635.0,0.0,1335.0,0.0,0.0,1.0,2.0,100.0,35.0,0.65,0.75,0.0,2.0,80,0,6
18766.0,102885.0,4277.0,98608.0,0.0,4277.0,1.0,8.0,206.22,206.22,5.48,3.44,0.0,4.8,13,0,6
1865.0,3600.0,0.0,3600.0,0.0,0.0,1.0,3.0,95.0,60.0,1.93,3.44,0.0,4.8,17,0,6
11569.0,59000.0,2500.0,56500.0,0.0,2500.0,1.0,6.0,90.0,77.0,5.1,2.43,0.0,4.8,91,0,11
2500.0,1875.0,1875.0,0.0,0.0,1375.0,1.0,1.0,100.0,77.0,0.75,0.0,2.0,4.8,100,0,11
2500.0,2062.0,0.0,1500.0,0.0,0.0,1.0,2.0,100.0,50.0,0.82,0.75,0.0,2.0,70,0,6
2742.0,8130.0,2130.0,6000.0,0.0,2130.0,1.0,4.0,100.0,70.0,2.96,2.0,0.0,2.0,85,0,4
1710.0,1714.0,0.0,1188.0,0.0,0.0,1.0,2.0,95.0,33.0,1.0,0.75,0.0,2.0,61,0,2
2718.0,1640.0,0.0,1640.0,0.0,0.0,1.0,2.5,152.67,42.0,0.6,0.5,0.0,1.0,90,0,6
3425.0,2150.0,0.0,1760.0,0.0,0.0,2.0,2.0,103.0,40.0,0.63,0.5,0.0,1.0,90,0,6
1884.0,2508.0,0.0,1824.0,0.0,0.0,1.0,2.0,95.0,48.0,1.33,0.75,0.0,2.0,61,1,1
1868.0,2351.0,0.0,1710.0,0.0,0.0,1.0,2.0,95.0,45.0,1.26,0.5,0.0,1.0,60,0,6
2500.0,1219.0,0.0,837.0,0.0,0.0,2.0,1.75,100.0,32.0,0.49,0.5,0.0,1.0,90,0,10
3750.0,3555.0,1875.0,1680.0,0.0,1875.0,2.0,1.0,75.0,75.0,0.95,3.44,0.0,4.8,89,0,6
2125.0,546.0,0.0,546.0,0.0,0.0,1.0,1.0,85.0,42.0,0.26,0.75,0.0,2.0,110,0,11
1648.0,3000.0,0.0,3000.0,0.0,0.0,1.0,3.0,65.92,50.0,1.82,3.44,0.0,4.8,111,0,6
4073.0,2400.0,2400.0,0.0,0.0,0.0,2.0,2.0,140.24,60.0,0.59,3.44,0.0,4.8,89,1,11
2242.0,1188.0,0.0,1188.0,0.0,0.0,1.0,2.0,100.0,33.0,0.53,0.75,0.0,2.0,65,0,6
5000.0,4160.0,0.0,4160.0,0.0,0.0,1.0,2.5,100.0,52.0,0.83,0.75,0.0,2.0,6,0,8
4001.0,15920.0,1592.0,14328.0,0.0,1592.0,1.0,5.0,40.0,40.0,3.98,3.44,0.0,4.8,108,0,6
4900.0,2160.0,1080.0,1080.0,1080.0,0.0,3.0,2.0,93.75,54.0,0.44,1.25,0.0,2.0,95,0,4
4468.0,1318.0,0.0,1318.0,0.0,0.0,1.0,1.75,71.75,37.67,0.29,0.5,0.0,1.0,90,0,6
1554.0,3108.0,3108.0,0.0,0.0,3108.0,1.0,2.0,50.0,50.0,2.0,3.44,3.4,6.5,89,0,1
2500.0,2960.0,1431.0,1529.0,0.0,0.0,2.0,2.0,100.0,55.0,1.18,2.43,0.0,4.8,100,0,9
2026.0,2840.0,0.0,2840.0,0.0,0.0,1.0,3.0,110.0,53.0,1.4,2.43,0.0,4.8,16,0,6
2240.0,1173.0,0.0,1173.0,0.0,0.0,1.0,2.0,66.75,32.0,0.52,1.1,0.0,2.0,95,0,9
2112.0,1500.0,0.0,1500.0,0.0,0.0,1.0,2.0,97.0,46.0,0.71,0.75,0.0,2.0,80,0,8
4982.0,3178.0,0.0,3178.0,0.0,0.0,1.0,2.0,94.17,34.0,0.64,2.43,0.0,4.8,119,0,6
2100.0,2125.0,0.0,1480.0,0.0,0.0,1.0,2.0,105.0,37.0,1.01,1.25,0.0,2.0,50,0,11
1800.0,1036.0,0.0,1036.0,0.0,0.0,1.0,2.0,100.0,36.0,0.58,0.75,0.0,2.0,95,0,6
3325.0,1895.0,0.0,1330.0,0.0,0.0,1.0,2.0,100.0,35.0,0.57,0.5,0.0,1.0,60,0,6
5400.0,15480.0,0.0,15480.0,0.0,0.0,1.0,4.0,100.0,89.0,2.87,1.35,0.0,2.0,92,0,6
1794.0,3991.0,0.0,3991.0,0.0,0.0,1.0,4.0,96.03,51.0,2.22,3.44,0.0,4.8,17,0,6
2150.0,1734.0,0.0,952.0,0.0,0.0,1.0,1.0,92.42,46.0,0.81,2.43,0.0,4.8,80,0,6
2575.0,1968.0,0.0,1968.0,0.0,0.0,1.0,2.0,101.56,48.0,0.76,1.1,0.0,2.0,119,0,6
2500.0,2428.0,844.0,1584.0,0.0,0.0,2.0,2.0,100.0,37.0,0.97,0.5,0.0,1.0,80,0,6
2820.0,3102.0,0.0,3102.0,0.0,0.0,1.0,3.0,141.04,47.0,1.1,2.43,0.0,4.8,23,0,6
2500.0,3600.0,0.0,2550.0,0.0,0.0,2.0,2.5,100.0,50.0,1.44,0.75,0.0,2.0,90,1,2
1677.0,1890.0,0.0,1890.0,0.0,0.0,1.0,2.0,67.08,45.0,1.13,0.75,0.0,2.0,110,0,6
6786.0,2510.0,0.0,2510.0,0.0,0.0,2.0,2.0,96.25,48.0,0.37,0.5,0.0,1.0,100,0,5
2250.0,1998.0,0.0,1998.0,0.0,0.0,1.0,3.0,100.0,37.0,0.89,0.0,1.0,2.4,55,0,11
2200.0,2850.0,0.0,2850.0,0.0,0.0,1.0,3.0,100.0,50.0,1.3,1.25,0.0,2.0,60,0,6
2750.0,2050.0,0.0,2050.0,0.0,0.0,1.0,2.5,110.0,36.0,0.75,0.5,0.0,1.0,85,0,8
1913.0,3112.0,0.0,3112.0,0.0,0.0,1.0,3.0,75.0,48.0,1.63,2.43,0.0,4.8,70,0,6
5208.0,2160.0,0.0,1080.0,0.0,0.0,2.0,1.0,145.0,46.0,0.41,0.5,0.0,1.0,65,1,5
2500.0,1478.0,0.0,806.0,0.0,0.0,2.0,1.0,100.0,38.0,0.59,0.75,0.0,2.0,100,0,6
2112.0,1986.0,0.0,1986.0,0.0,0.0,1.0,2.0,90.75,42.0,0.94,1.25,0.0,2.0,70,0,6
1710.0,1690.0,0.0,1690.0,0.0,0.0,1.0,3.0,95.0,35.0,0.99,1.25,0.0,2.0,65,1,0
2016.0,1216.0,0.0,1216.0,0.0,0.0,2.0,2.0,85.5,38.0,0.6,1.25,0.0,2.0,85,1,11
1127.0,2139.0,2139.0,0.0,0.0,0.0,1.0,3.0,70.42,42.0,1.9,2.43,0.0,4.8,138,0,6
2565.0,3780.0,0.0,2520.0,0.0,0.0,1.0,2.0,88.52,60.0,1.47,2.43,0.0,4.8,90,0,6
2500.0,3150.0,0.0,3150.0,0.0,0.0,1.0,2.0,100.0,75.0,1.26,0.5,0.0,1.0,86,0,6
1397.0,2799.0,0.0,2799.0,0.0,0.0,1.0,3.0,29.15,29.15,2.0,2.43,0.0,4.8,15,0,6
2788.0,3240.0,0.0,2120.0,0.0,0.0,2.0,2.0,114.17,50.0,1.16,1.25,0.0,2.0,105,0,6
2500.0,1508.0,0.0,1508.0,0.0,0.0,1.0,2.0,100.0,38.0,0.6,0.0,2.0,4.8,119,0,6
10000.0,51116.0,3850.0,47266.0,0.0,0.0,1.0,6.0,100.0,77.0,5.11,2.43,0.0,4.8,58,1,11
3125.0,2860.0,0.0,2860.0,0.0,0.0,2.0,2.0,125.0,69.0,0.92,6.02,0.0,6.5,90,0,1
4838.0,2925.0,0.0,2925.0,0.0,0.0,1.0,2.5,107.5,42.0,0.6,1.25,0.0,2.0,110,0,6
3000.0,1872.0,0.0,1872.0,0.0,0.0,1.0,2.0,120.0,50.0,0.62,0.75,0.0,2.0,55,0,5
2559.0,1296.0,0.0,1296.0,0.0,0.0,2.0,2.0,101.33,34.0,0.51,1.25,0.0,2.0,90,0,6
7705.0,1920.0,0.0,1920.0,0.0,0.0,1.0,2.0,128.42,23.0,0.25,0.75,0.0,2.0,119,0,6
2158.0,3016.0,0.0,2024.0,0.0,0.0,1.0,2.0,88.67,50.0,1.4,1.25,0.0,2.0,119,0,6
2451.0,2906.0,0.0,1870.0,0.0,0.0,1.0,2.5,93.7,36.0,1.19,3.44,0.0,4.8,119,0,1
2750.0,1550.0,0.0,1550.0,0.0,0.0,1.0,2.0,110.0,45.0,0.56,0.5,0.0,1.0,85,1,11
1400.0,3360.0,1120.0,2240.0,0.0,1120.0,1.0,3.0,70.0,56.0,2.4,1.25,0.0,2.0,90,1,11
5601.0,2623.0,0.0,2623.0,0.0,0.0,3.0,2.75,114.25,26.0,0.47,1.1,0.0,2.0,121,0,8
2660.0,2585.0,0.0,1880.0,0.0,0.0,1.0,2.0,95.0,47.0,0.97,1.25,0.0,2.0,50,0,6
2500.0,1726.0,0.0,1726.0,0.0,0.0,2.0,2.0,100.0,29.0,0.69,0.75,0.0,2.0,100,0,9
2027.0,3327.0,0.0,3327.0,0.0,0.0,1.0,3.0,95.01,52.0,1.64,1.1,0.0,2.0,20,1,12
2356.0,5128.0,0.0,5128.0,0.0,0.0,1.0,4.0,81.47,42.0,2.18,2.43,0.0,4.8,16,0,6
1725.0,1216.0,0.0,1216.0,0.0,0.0,1.0,2.0,68.5,38.0,0.7,0.75,0.0,2.0,75,0,11
1794.0,1024.0,0.0,1024.0,0.0,0.0,1.0,2.0,69.0,32.0,0.57,0.5,0.0,1.0,80,0,6
14896.0,26260.0,0.0,26260.0,0.0,0.0,7.0,5.0,150.17,96.0,1.76,3.44,0.0,4.8,89,0,8
2500.0,1520.0,0.0,1520.0,0.0,0.0,1.0,2.0,100.0,28.0,0.61,0.75,0.0,2.0,115,0,9
106000.0,54536.0,54536.0,0.0,54536.0,0.0,1.0,2.0,438.0,130.0,0.51,2.43,0.0,4.8,59,0,11
2467.0,1728.0,0.0,1152.0,0.0,0.0,1.0,2.0,100.0,36.0,0.7,0.75,0.0,2.0,55,0,6
1694.0,1497.0,0.0,1497.0,0.0,0.0,1.0,2.0,94.08,46.83,0.88,0.0,2.0,6.5,121,0,6
3920.0,2410.0,0.0,2410.0,0.0,0.0,1.0,2.0,70.0,25.0,0.61,0.5,0.0,1.0,80,0,9
1810.0,1920.0,0.0,1920.0,0.0,0.0,1.0,2.0,90.5,48.0,1.06,0.75,0.0,2.0,65,0,2
2124.0,2950.0,0.0,2950.0,0.0,0.0,1.0,3.0,95.0,50.0,1.39,0.75,0.0,2.0,65,0,6
2398.0,2166.0,0.0,2166.0,0.0,0.0,1.0,2.0,109.51,54.0,0.9,0.75,0.0,2.0,27,0,6
1607.0,1607.0,1607.0,0.0,0.0,1607.0,1.0,1.0,59.08,59.08,1.0,3.44,0.0,4.8,93,0,6
2122.0,3510.0,0.0,3510.0,0.0,0.0,1.0,3.0,102.25,56.0,1.65,0.0,2.0,6.5,121,0,6
4284.0,5237.0,0.0,5237.0,0.0,0.0,2.0,3.0,114.25,63.0,1.22,1.25,0.0,2.0,92,0,1
13500.0,31098.0,0.0,31098.0,0.0,0.0,1.0,6.0,141.25,71.0,2.3,3.0,0.0,3.0,88,0,6
2500.0,1836.0,0.0,1836.0,0.0,0.0,2.0,2.5,100.0,44.5,0.73,0.5,0.0,1.0,90,0,5
1805.0,1852.0,0.0,1368.0,0.0,0.0,1.0,2.0,95.0,46.0,1.03,1.25,0.0,2.0,70,1,4
1444.0,1448.0,492.0,956.0,0.0,0.0,1.0,3.0,57.75,50.0,1.0,0.0,2.0,4.8,91,0,9
8250.0,23750.0,0.0,23750.0,0.0,0.0,1.0,5.0,165.25,95.0,2.88,3.0,0.0,3.0,109,0,6
3000.0,2320.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.0,38.0,0.77,0.75,0.0,2.0,75,1,8
10000.0,2656.0,0.0,2656.0,0.0,0.0,1.0,2.0,100.0,75.0,0.27,0.5,0.0,1.0,85,0,7
77188.0,147677.0,147677.0,0.0,147677.0,0.0,5.0,3.0,230.0,180.0,1.91,6.02,0.0,6.5,48,1,11
3967.0,2162.0,2162.0,0.0,0.0,0.0,1.0,1.0,79.33,47.0,0.54,2.43,0.0,4.8,68,0,6
2575.0,1890.0,0.0,1890.0,0.0,0.0,2.0,2.0,103.0,44.0,0.73,2.43,0.0,4.8,110,0,6
3000.0,2990.0,0.0,2990.0,0.0,0.0,2.0,2.0,100.0,65.0,1.0,3.44,0.0,4.8,100,0,6
2600.0,8200.0,0.0,8200.0,0.0,0.0,1.0,4.0,42.0,41.0,3.15,2.43,0.0,4.8,100,0,6
2659.0,3840.0,0.0,3840.0,0.0,0.0,1.0,3.0,53.5,32.0,1.44,2.0,0.0,2.0,29,0,6
2700.0,2160.0,0.0,2160.0,0.0,0.0,1.0,3.0,89.23,36.0,0.8,3.44,0.0,4.8,28,0,9
2500.0,2556.0,0.0,2556.0,0.0,0.0,1.0,2.5,100.0,58.0,1.02,1.25,0.0,2.0,110,0,11
2100.0,1900.0,0.0,1400.0,0.0,0.0,1.0,2.0,100.0,35.0,0.9,0.75,0.0,2.0,63,0,11
4750.0,1273.0,0.0,1273.0,0.0,0.0,2.0,2.5,95.0,24.0,0.27,0.75,0.0,2.0,95,1,0
5150.0,966.0,0.0,966.0,0.0,0.0,1.0,1.0,103.0,34.0,0.19,1.25,0.0,2.0,70,1,11
2861.0,1170.0,0.0,1170.0,0.0,0.0,1.0,2.5,105.0,26.0,0.41,3.44,0.0,4.8,95,0,6
1755.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,97.51,32.0,0.66,2.43,0.0,4.8,28,0,11
1883.0,2986.0,2240.0,746.0,0.0,2240.0,2.0,2.0,100.42,79.0,1.59,2.43,0.0,4.8,95,0,4
2375.0,2322.0,0.0,2322.0,0.0,0.0,1.0,2.0,95.0,50.0,0.98,1.1,0.0,2.0,119,0,6
2592.0,2250.0,0.0,2250.0,0.0,0.0,2.0,2.5,100.0,45.0,0.87,2.43,0.0,4.8,90,0,6
1767.0,2794.0,0.0,1863.0,0.0,0.0,1.0,3.0,90.25,49.0,1.58,3.44,0.0,4.8,121,0,6
3255.0,2457.0,0.0,2457.0,0.0,0.0,2.0,2.0,105.0,55.0,0.75,3.44,0.0,4.8,110,0,11
1988.0,1320.0,0.0,1320.0,0.0,0.0,1.0,2.0,99.42,33.0,0.66,3.44,0.0,4.8,50,0,6
2200.0,1731.0,0.0,876.0,0.0,0.0,1.0,1.67,100.0,46.0,0.79,0.75,0.0,2.0,80,0,5
2354.0,2400.0,0.0,1600.0,0.0,0.0,1.0,2.0,94.17,40.0,1.02,0.75,0.0,2.0,95,0,9
2500.0,1568.0,0.0,872.0,0.0,0.0,1.0,1.0,100.0,46.0,0.63,0.75,0.0,2.0,80,0,6
3119.0,1600.0,0.0,1600.0,0.0,0.0,2.0,2.0,124.75,40.0,0.51,0.75,0.0,2.0,95,0,8
1858.0,2254.0,0.0,2254.0,0.0,0.0,1.0,3.0,100.0,31.75,1.21,1.35,0.0,2.0,119,0,5
2500.0,2652.0,0.0,2652.0,0.0,0.0,1.0,3.0,100.0,55.0,1.06,0.75,0.0,2.0,15,1,5
3113.0,2330.0,2330.0,0.0,0.0,2330.0,1.0,1.0,75.33,40.0,0.75,1.25,0.0,2.0,55,0,6
10000.0,9200.0,9200.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.92,2.43,3.4,4.8,47,0,6
2003.0,2280.0,0.0,2280.0,0.0,0.0,1.0,3.0,100.15,38.0,1.14,2.43,0.0,4.8,21,0,6
3258.0,2100.0,0.0,2100.0,0.0,0.0,1.0,2.0,115.0,50.0,0.64,0.75,0.0,2.0,80,0,11
2875.0,6406.0,0.0,6406.0,0.0,0.0,2.0,4.0,115.0,59.0,2.23,2.43,0.0,4.8,100,0,8
1700.0,3844.0,0.0,3844.0,0.0,0.0,1.0,2.0,103.0,54.0,2.26,1.25,0.0,2.0,110,1,11
3007.0,3700.0,0.0,2800.0,0.0,0.0,2.0,2.0,97.0,62.0,1.23,0.75,0.0,2.0,95,0,6
1100.0,1095.0,1095.0,0.0,0.0,1095.0,1.0,1.0,39.78,51.0,1.0,4.0,0.0,4.0,100,0,6
9057.0,9030.0,9030.0,0.0,0.0,0.0,1.0,1.0,100.33,100.0,1.0,0.0,2.0,4.8,35,0,6
2067.0,3225.0,0.0,3225.0,0.0,0.0,1.0,3.0,100.0,52.0,1.56,2.43,0.0,4.8,16,0,6
1203.0,2724.0,0.0,2043.0,0.0,0.0,1.0,3.0,70.42,40.0,2.26,2.43,0.0,4.8,138,0,6
4800.0,1200.0,0.0,1200.0,0.0,0.0,1.0,1.0,95.0,40.0,0.25,0.5,0.0,1.0,65,0,6
11442.0,2380.0,0.0,2380.0,0.0,0.0,1.0,3.0,114.42,40.0,0.21,0.75,0.0,2.0,115,0,9
3300.0,1550.0,0.0,1550.0,0.0,0.0,2.0,1.5,100.0,46.0,0.47,0.5,0.0,1.0,85,0,11
2549.0,2775.0,0.0,2220.0,0.0,0.0,2.0,2.0,103.0,55.0,1.09,1.25,0.0,2.0,95,0,11
2500.0,2048.0,0.0,2048.0,0.0,0.0,1.0,2.0,100.11,50.0,0.82,3.0,0.0,3.0,80,0,6
5854.0,3360.0,0.0,2240.0,0.0,0.0,2.0,2.0,117.08,41.17,0.57,0.5,0.0,1.0,60,0,6
4338.0,4338.0,4338.0,0.0,0.0,0.0,1.0,1.0,91.0,91.0,1.0,4.0,2.0,4.0,89,0,6
3134.0,2412.0,0.0,1872.0,0.0,0.0,1.0,2.0,115.0,52.0,0.77,3.44,0.0,4.8,70,0,2
21700.0,3000.0,3000.0,0.0,3000.0,0.0,1.0,1.0,500.0,60.0,0.14,0.5,0.0,1.0,90,0,9
2500.0,2416.0,0.0,2416.0,0.0,0.0,1.0,2.0,100.0,56.0,0.97,1.25,0.0,2.0,100,0,6
1898.0,2052.0,0.0,1368.0,0.0,0.0,2.0,2.0,103.5,36.0,1.08,1.25,0.0,2.0,85,0,8
4750.0,1405.0,0.0,1405.0,0.0,0.0,2.0,2.5,95.0,30.0,0.3,1.25,0.0,2.0,90,1,6
2071.0,1992.0,0.0,1992.0,0.0,0.0,1.0,2.0,95.28,49.0,0.96,3.44,0.0,4.8,29,1,1
2500.0,2480.0,0.0,2480.0,0.0,0.0,2.0,2.0,100.0,62.0,0.99,1.35,0.0,2.0,100,0,6
2375.0,2480.0,0.0,2480.0,0.0,0.0,1.0,2.0,95.0,62.0,1.04,1.25,0.0,2.0,100,0,6
2600.0,1836.0,0.0,1152.0,0.0,0.0,2.0,2.0,100.0,32.0,0.71,0.5,0.0,1.0,65,0,6
1700.0,1530.0,0.0,1020.0,0.0,0.0,1.0,2.0,100.0,30.0,0.9,1.25,0.0,2.0,70,0,0
3594.0,1976.0,0.0,1976.0,0.0,0.0,2.0,2.0,58.0,26.0,0.55,0.5,0.0,1.0,33,0,6
3651.0,2270.0,0.0,2270.0,0.0,0.0,1.0,3.0,85.92,41.5,0.62,0.75,0.0,2.0,22,1,0
1970.0,1584.0,0.0,1152.0,0.0,0.0,1.0,2.0,109.42,32.0,0.8,0.75,0.0,2.0,65,0,11
3625.0,10080.0,0.0,10080.0,0.0,0.0,1.0,4.0,100.0,70.0,2.78,3.44,0.0,4.8,110,0,8
2009.0,2200.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.44,40.0,1.1,0.75,0.0,2.0,23,0,11
5000.0,2222.0,0.0,1270.0,0.0,0.0,1.0,1.0,100.0,43.0,0.44,0.75,0.0,2.0,70,0,6
2317.0,1720.0,0.0,1224.0,0.0,0.0,1.0,2.0,100.0,30.42,0.74,0.75,0.0,2.0,64,0,6
2542.0,3972.0,0.0,2648.0,0.0,0.0,1.0,2.0,101.59,65.0,1.56,3.44,0.0,4.8,115,0,6
4700.0,4700.0,4700.0,0.0,0.0,4700.0,1.0,1.0,100.0,100.0,1.0,3.44,3.4,6.5,36,1,6
2000.0,2035.0,0.0,1480.0,0.0,0.0,1.0,2.0,100.0,37.75,1.02,0.75,0.0,2.0,80,0,8
7974.0,41400.0,0.0,41400.0,0.0,0.0,1.0,6.0,115.33,100.0,5.19,1.1,0.0,2.0,91,0,6
1927.0,1944.0,0.0,1224.0,0.0,0.0,1.0,2.0,99.25,40.0,1.01,2.43,0.0,4.8,59,0,6
2061.0,4095.0,0.0,2730.0,0.0,0.0,1.0,2.0,85.0,65.0,1.99,6.02,0.0,6.5,100,0,6
33495.0,190926.0,0.0,190926.0,0.0,0.0,2.0,5.0,101.5,200.0,5.7,3.44,0.0,6.5,15,0,9
