lotarea,bldgarea,resarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,year,status,complaint
6000.0,2179.0,2179.0,1.0,2.5,100.0,28.0,0.36,0.75,95,0,4
3629.0,1902.0,1902.0,1.0,2.0,108.33,45.7,0.52,0.5,20,1,3
1943.0,1594.0,1594.0,1.0,3.0,110.0,36.0,0.82,1.25,55,0,3
5000.0,1600.0,1600.0,1.0,1.75,100.0,100.0,0.32,0.5,100,0,3
2860.0,1630.0,1630.0,1.0,3.0,108.25,36.0,0.57,1.25,60,0,4
3311.0,3759.0,2506.0,1.0,2.0,108.33,55.7,1.14,1.25,18,0,0
2400.0,1620.0,1296.0,1.0,2.0,102.08,36.0,0.68,0.75,60,0,3
14350.0,10000.0,0.0,1.0,1.0,113.0,40.0,0.7,0.0,17,0,3
3750.0,2136.0,2136.0,2.0,2.0,100.0,40.0,0.57,0.75,95,0,3
2500.0,2878.0,2280.0,1.0,3.0,100.0,36.0,1.15,0.75,110,0,3
2500.0,1636.0,1636.0,1.0,2.0,100.0,40.0,0.65,0.75,65,0,3
3333.0,2400.0,2400.0,1.0,2.0,158.26,60.0,0.72,0.75,20,0,1
8000.0,3700.0,0.0,1.0,1.0,100.0,100.0,0.46,0.0,40,0,3
1600.0,2200.0,1100.0,1.0,2.0,80.0,62.0,1.38,2.43,89,0,3
5000.0,2108.0,2108.0,3.0,1.75,100.0,32.0,0.42,0.5,80,0,3
1800.0,1364.0,1364.0,1.0,2.0,100.0,35.0,0.76,0.75,95,0,3
1992.0,2800.0,2800.0,1.0,3.0,99.58,50.0,1.41,1.25,65,0,3
2500.0,1582.0,904.0,2.0,1.0,100.0,46.0,0.63,0.75,85,0,1
2057.0,1690.0,1690.0,1.0,3.0,114.25,35.0,0.82,0.75,50,0,1
5750.0,3429.0,2286.0,2.0,2.0,115.0,63.0,0.6,1.1,119,0,2
1710.0,1633.0,1188.0,1.0,2.0,95.0,36.0,0.95,0.75,65,0,4
5000.0,12000.0,9000.0,1.0,3.0,100.0,90.0,2.4,0.75,90,0,3
2500.0,2120.0,2120.0,1.0,2.0,100.0,56.0,0.85,0.75,100,0,4
3100.0,1691.0,1031.0,1.0,1.75,124.0,20.0,0.55,0.5,100,0,2
2508.0,1858.0,1008.0,1.0,1.0,100.0,50.0,0.74,0.75,100,0,3
10000.0,10000.0,0.0,1.0,1.0,100.0,100.0,1.0,2.43,89,0,1
4750.0,2600.0,2600.0,2.0,2.0,95.0,36.0,0.55,0.5,90,0,3
4598.0,3200.0,0.0,1.0,1.0,100.0,100.0,0.7,6.02,100,0,3
1680.0,2114.0,2114.0,1.0,3.0,90.54,35.0,1.26,1.35,119,0,1
2090.0,3880.0,2540.0,2.0,2.0,126.0,58.0,1.86,3.0,110,0,3
46199.0,59053.0,59053.0,3.0,3.0,0.0,40.0,1.28,2.43,32,0,3
5000.0,2142.0,2142.0,2.0,2.0,100.0,48.0,0.43,0.75,95,0,3
3276.0,2813.0,1942.0,1.0,2.0,125.0,51.5,0.86,0.75,60,0,2
5000.0,2121.0,2121.0,2.0,2.75,100.0,28.0,0.42,0.75,105,0,2
2079.0,3411.0,3411.0,1.0,3.0,103.06,56.0,1.64,1.25,14,1,3
3115.0,1428.0,1428.0,2.0,2.0,124.58,35.0,0.46,0.75,100,0,1
2465.0,2330.0,1720.0,1.0,2.0,98.58,43.0,0.95,1.25,100,0,3
2508.0,2267.0,1600.0,1.0,2.0,100.0,36.0,0.9,0.75,60,0,1
6875.0,26742.0,25742.0,1.0,6.0,125.0,109.0,3.89,3.44,96,0,1
17670.0,8215.0,0.0,1.0,1.0,114.0,53.0,0.46,2.43,69,0,2
1687.0,3037.0,3037.0,1.0,3.0,75.0,46.0,1.8,3.0,14,0,3
5093.0,2917.0,2917.0,1.0,2.0,85.12,51.0,0.57,0.75,2,0,3
2117.0,3040.0,3040.0,1.0,3.0,102.0,54.0,1.44,0.75,60,0,3
1600.0,960.0,960.0,1.0,2.0,100.0,30.0,0.6,0.75,67,0,3
2588.0,3600.0,2400.0,3.0,2.0,90.0,60.0,1.39,0.5,90,0,2
2678.0,3600.0,2400.0,2.0,2.0,90.0,60.0,1.34,0.5,90,0,4
1675.0,1986.0,1736.0,1.0,2.0,100.0,48.0,1.19,0.5,110,0,2
1663.0,1632.0,1088.0,1.0,2.0,95.0,32.0,0.98,1.1,65,0,0
6252.0,1932.0,1104.0,1.0,1.0,121.42,26.0,0.31,0.75,60,0,4
2500.0,2340.0,2340.0,1.0,3.0,100.0,52.0,0.94,1.1,15,0,3
3238.0,10100.0,10100.0,1.0,4.0,92.5,80.0,3.12,3.44,93,0,4
2500.0,3600.0,3600.0,1.0,3.0,100.0,60.0,1.44,2.43,90,0,3
2500.0,2025.0,1238.0,1.0,1.5,100.0,28.0,0.81,1.25,121,0,3
4237.0,10656.0,10656.0,1.0,4.0,114.5,72.0,2.51,3.44,111,0,3
2375.0,569.0,0.0,1.0,1.0,95.0,32.0,0.24,1.25,16,0,3
2250.0,3880.0,0.0,1.0,1.0,66.67,59.5,1.72,0.75,12,0,3
2375.0,1707.0,1707.0,1.0,2.5,95.0,48.0,0.72,1.25,95,0,3
1800.0,1714.0,1188.0,1.0,2.0,100.0,38.0,0.95,2.43,62,0,3
2500.0,1500.0,1500.0,1.0,2.0,100.0,32.0,0.6,1.25,70,0,2
15190.0,67800.0,65836.0,1.0,6.0,151.75,131.67,4.46,2.43,58,0,3
2500.0,1818.0,1818.0,1.0,2.0,100.0,53.5,0.73,0.75,11,0,3
2500.0,2160.0,2160.0,2.0,2.5,100.0,46.0,0.86,0.75,90,0,3
4400.0,1794.0,1794.0,2.0,2.0,89.33,39.0,0.41,0.75,90,0,4
2321.0,1975.0,0.0,1.0,1.0,79.33,79.0,0.85,2.43,94,0,3
4400.0,2863.0,1837.0,2.0,1.67,100.0,48.0,0.65,1.25,70,0,2
1760.0,2166.0,2166.0,1.0,3.0,88.0,37.0,1.23,0.75,22,0,1
2225.0,1410.0,1410.0,1.0,2.0,97.0,36.0,0.63,2.43,119,0,3
2385.0,2340.0,2340.0,1.0,2.0,103.77,60.0,0.98,3.44,121,0,3
3652.0,1812.0,1208.0,1.0,1.0,70.47,32.0,0.5,0.5,60,0,4
2500.0,3372.0,3372.0,1.0,3.0,100.0,55.0,1.35,3.44,110,0,3
3350.0,3000.0,2490.0,1.0,2.0,100.0,51.0,0.9,0.75,60,0,3
18400.0,8190.0,0.0,1.0,3.0,200.0,35.0,0.45,2.43,96,0,0
2275.0,3780.0,2520.0,1.0,2.0,97.5,60.0,1.66,3.0,119,0,3
3442.0,1600.0,1600.0,1.0,2.0,100.0,40.0,0.46,0.75,95,0,3
22900.0,6974.0,0.0,1.0,1.0,114.5,74.0,0.3,3.0,51,0,3
2041.0,2924.0,2924.0,1.0,3.0,94.95,52.0,1.43,0.75,18,0,2
6155.0,1364.0,1364.0,1.0,2.0,130.67,33.0,0.22,3.44,35,0,2
2905.0,3148.0,2232.0,1.0,2.0,70.0,44.0,1.08,1.25,80,0,2
5000.0,5092.0,3328.0,1.0,2.5,100.0,55.0,1.02,0.5,50,0,3
10000.0,5625.0,0.0,1.0,2.0,100.0,50.0,0.56,0.0,90,0,4
2433.0,2813.0,1942.0,1.0,2.0,125.0,51.5,1.16,0.75,60,0,1
5000.0,2780.0,2780.0,1.0,2.5,100.0,43.0,0.56,0.75,100,0,2
2375.0,1420.0,1420.0,1.0,2.0,95.0,35.0,0.6,0.75,100,0,1
3600.0,3472.0,3472.0,1.0,2.0,100.0,62.0,0.96,2.43,96,0,3
1300.0,1088.0,1088.0,1.0,2.0,65.0,34.0,0.84,2.0,95,0,3
2300.0,1813.0,1260.0,1.0,2.0,100.0,35.0,0.79,0.75,75,0,2
2442.0,2400.0,1600.0,2.0,2.0,100.0,40.0,0.98,0.75,95,0,3
2166.0,4002.0,4002.0,1.0,3.0,100.0,53.0,1.85,3.44,16,0,3
1740.0,2520.0,1680.0,1.0,2.0,87.0,44.0,1.45,2.43,119,0,3
2400.0,6240.0,6240.0,1.0,4.0,100.0,65.0,2.6,3.44,6,0,4
2500.0,3420.0,2296.0,2.0,2.0,100.0,50.0,1.37,1.25,110,0,4
4579.0,4465.0,0.0,1.0,1.0,97.42,95.0,0.98,4.0,100,0,2
3630.0,2740.0,2740.0,1.0,2.5,145.18,56.0,0.75,3.44,110,0,3
1600.0,2560.0,2160.0,1.0,3.0,100.0,45.0,1.6,2.43,127,0,3
2375.0,1966.0,1966.0,1.0,2.5,95.0,33.0,0.83,1.25,95,0,0
16200.0,107250.0,107250.0,1.0,8.0,123.0,113.0,6.62,6.02,83,0,1
1950.0,1544.0,1544.0,1.0,2.0,99.58,45.0,0.79,1.25,12,0,3
1752.0,3300.0,3300.0,1.0,3.0,87.62,55.0,1.88,2.43,15,0,3
4400.0,3948.0,0.0,1.0,1.0,100.0,94.0,0.9,3.44,90,0,3
5000.0,10000.0,0.0,1.0,2.0,100.0,100.0,2.0,3.44,29,0,2
5000.0,2602.0,1560.0,1.0,1.5,100.0,53.0,0.52,0.75,80,0,2
1348.0,3520.0,0.0,1.0,4.0,81.67,55.0,2.61,3.44,100,0,4
12750.0,61000.0,61000.0,1.0,5.0,100.0,93.08,4.78,3.0,96,0,3
6370.0,3580.0,2604.0,1.0,2.0,92.42,42.67,0.56,0.5,54,0,2
4479.0,1522.0,1522.0,2.0,2.75,89.58,30.0,0.34,1.1,110,0,3
2500.0,3306.0,3306.0,1.0,3.0,100.0,56.0,1.32,3.44,121,0,1
3060.0,3098.0,3098.0,1.0,3.0,102.0,53.0,1.01,0.75,50,0,3
3987.0,2230.0,2230.0,2.0,2.5,99.67,20.0,0.56,6.02,121,0,1
2242.0,1400.0,1400.0,2.0,1.75,100.0,40.0,0.62,0.5,90,0,1
2375.0,1959.0,1072.0,1.0,1.0,95.0,48.0,0.82,0.75,61,0,1
2450.0,2600.0,2080.0,1.0,2.0,98.0,52.0,1.06,2.43,100,0,4
11520.0,1194.0,1194.0,2.0,1.5,133.0,31.0,0.1,0.5,80,0,3
1933.0,1920.0,1920.0,1.0,2.0,91.42,48.0,0.99,1.25,59,0,3
4205.0,2005.0,2005.0,1.0,2.5,167.08,45.0,0.48,2.43,119,0,2
2500.0,2436.0,1554.0,1.0,2.0,100.0,37.0,0.97,3.44,119,0,1
2500.0,2070.0,1440.0,1.0,2.0,100.0,36.0,0.83,0.75,55,0,4
6772.0,2945.0,2142.0,1.0,2.0,182.5,51.0,0.43,0.75,60,0,3
2358.0,576.0,576.0,2.0,1.0,100.0,42.0,0.24,0.5,90,0,2
3742.0,2607.0,2607.0,2.0,2.5,100.0,45.0,0.7,0.75,95,0,1
5218.0,13068.0,0.0,1.0,3.0,103.5,73.0,2.5,2.43,9,0,3
21650.0,134613.0,112500.0,1.0,13.0,250.0,113.5,6.22,6.02,60,0,4
10000.0,10000.0,0.0,1.0,1.0,100.0,100.0,1.0,0.0,93,0,1
1860.0,2565.0,2052.0,1.0,3.0,95.0,36.0,1.38,0.5,70,0,2
2442.0,1600.0,1600.0,1.0,2.0,100.0,40.0,0.66,0.75,95,0,2
2808.0,2750.0,2000.0,1.0,2.0,100.0,50.0,0.98,1.25,60,0,3
2035.0,2860.0,1960.0,2.0,2.0,95.0,52.0,1.41,1.25,95,0,3
3500.0,2468.0,1460.0,1.0,1.67,100.0,42.0,0.71,0.75,60,0,3
27500.0,82946.0,0.0,1.0,5.0,200.0,150.0,3.02,6.02,89,0,4
3060.0,3154.0,3154.0,1.0,3.0,51.42,26.67,1.03,0.75,60,0,4
2200.0,2915.0,2332.0,1.0,2.0,100.0,53.0,1.33,3.44,75,0,4
5013.0,1920.0,1920.0,1.0,2.0,100.25,24.0,0.38,0.5,65,0,4
2500.0,3550.0,3550.0,1.0,2.0,100.0,67.0,1.42,2.43,100,0,0
2444.0,2125.0,2125.0,1.0,2.0,97.75,55.83,0.87,0.0,121,0,2
14150.0,5753.0,953.0,3.0,1.5,190.0,29.0,0.41,0.75,90,0,2
2500.0,1638.0,1079.0,1.0,1.5,100.0,25.0,0.66,0.0,119,0,3
3730.0,1464.0,1464.0,1.0,2.0,112.17,40.0,0.39,0.5,90,0,4
1994.0,2892.0,2892.0,1.0,3.0,84.0,47.93,1.45,3.0,18,0,3
5113.0,1088.0,1088.0,2.0,2.0,101.25,42.0,0.21,0.75,100,0,3
22800.0,18750.0,6000.0,5.0,2.0,100.0,105.17,0.82,3.44,89,0,3
2500.0,2160.0,1440.0,1.0,2.0,100.0,40.0,0.86,1.1,100,0,4
2683.0,3222.0,3222.0,2.0,2.0,114.17,50.0,1.2,1.25,110,0,3
1717.0,1224.0,1224.0,1.0,2.0,100.0,36.0,0.71,0.75,75,0,2
2000.0,1280.0,1280.0,2.0,2.0,80.0,40.0,0.64,0.5,80,0,1
5471.0,4750.0,0.0,1.0,1.0,58.31,50.0,0.87,2.43,46,0,2
2112.0,3267.0,3267.0,1.0,3.0,103.06,53.26,1.55,1.25,15,0,3
2785.0,1170.0,1170.0,1.0,1.5,111.42,48.0,0.42,0.5,95,0,1
3200.0,2178.0,1584.0,1.0,2.0,100.0,36.0,0.68,0.75,80,0,1
3019.0,1935.0,1935.0,2.0,3.0,118.4,25.0,0.64,2.43,121,0,3
2500.0,2592.0,2592.0,1.0,2.0,100.0,61.0,1.04,3.44,90,0,4
1850.0,2160.0,1440.0,1.0,2.0,100.0,40.0,1.17,2.43,119,0,4
2500.0,1700.0,1300.0,1.0,2.0,100.0,40.0,0.68,1.25,90,0,1
2960.0,2670.0,1780.0,2.0,2.0,118.4,35.0,0.9,2.43,8,0,4
2233.0,2340.0,2340.0,1.0,2.0,90.23,58.5,1.05,1.1,95,0,3
2500.0,1280.0,1280.0,1.0,2.5,100.0,28.0,0.51,0.75,110,0,1
4953.0,3000.0,3000.0,1.0,3.0,150.08,35.0,0.61,3.44,110,0,1
3938.0,1944.0,1296.0,1.0,2.0,150.0,36.0,0.49,0.5,65,0,0
2500.0,1620.0,1620.0,1.0,2.0,100.0,20.0,0.65,0.75,90,0,2
1494.0,1960.0,1440.0,1.0,2.0,89.67,45.0,1.31,2.43,110,0,3
4525.0,1584.0,1584.0,1.0,2.0,90.5,36.0,0.35,0.75,70,0,2
5000.0,3276.0,3276.0,2.0,3.0,100.0,45.0,0.66,1.25,119,0,3
2500.0,1683.0,1224.0,1.0,2.0,100.0,34.0,0.67,0.75,70,0,4
2500.0,640.0,640.0,1.0,1.0,100.0,40.0,0.26,0.5,100,0,3
11442.0,2380.0,2380.0,1.0,3.0,114.42,40.0,0.21,0.75,115,0,4
5000.0,2450.0,2450.0,1.0,2.0,100.0,50.0,0.49,0.75,21,0,1
2800.0,3496.0,3496.0,2.0,2.0,100.0,76.0,1.25,3.44,93,0,3
2400.0,2235.0,2235.0,1.0,2.0,100.0,62.0,0.93,0.75,13,0,3
1830.0,2400.0,2400.0,1.0,3.0,101.0,40.0,1.31,3.44,23,0,3
4750.0,1152.0,576.0,2.0,1.0,95.0,24.67,0.24,0.75,80,0,4
1900.0,2020.0,2020.0,1.0,2.0,95.0,55.0,1.06,6.02,119,0,4
2375.0,1280.0,1280.0,1.0,2.0,95.0,36.0,0.54,0.75,100,0,3
2643.0,1312.0,1312.0,1.0,2.0,105.0,37.0,0.5,1.1,85,0,1
1748.0,3063.0,3063.0,1.0,3.0,87.42,56.0,1.75,2.43,118,0,3
1900.0,2556.0,1704.0,1.0,2.0,100.0,46.0,1.35,2.43,121,0,3
1710.0,1732.0,1260.0,1.0,2.0,95.0,35.0,1.01,0.75,50,0,3
2500.0,1929.0,1173.0,1.0,1.5,100.0,42.0,0.77,1.25,70,0,1
2325.0,1674.0,1116.0,1.0,2.0,100.0,31.0,0.72,0.75,65,0,1
4750.0,5522.0,5522.0,2.0,2.75,95.0,53.0,1.16,0.5,100,0,4
40250.0,115000.0,115000.0,1.0,13.0,105.19,67.0,2.86,3.44,63,0,4
9750.0,6500.0,0.0,1.0,1.0,101.0,100.0,0.67,3.44,88,0,4
2377.0,2505.0,2505.0,1.0,2.75,95.01,45.0,1.05,1.1,119,0,4
2000.0,1860.0,1440.0,1.0,2.0,100.0,36.0,0.93,2.43,70,0,3
5000.0,1800.0,1800.0,2.0,2.5,100.0,45.0,0.36,1.1,110,0,3
3135.0,2136.0,2136.0,2.0,2.0,95.0,53.0,0.68,0.75,13,0,3
5264.0,22506.0,21306.0,1.0,6.0,100.42,87.0,4.28,3.44,107,0,3
31200.0,30345.0,0.0,1.0,1.0,89.25,85.0,0.97,4.0,69,0,3
2000.0,3192.0,3192.0,1.0,3.0,100.0,55.0,1.6,3.44,100,0,2
3128.0,3205.0,3205.0,2.0,2.5,94.08,61.0,1.02,0.5,85,0,2
2838.0,11820.0,11820.0,1.0,5.0,75.0,63.0,4.16,2.43,110,0,0
4600.0,18920.0,18320.0,1.0,5.0,100.0,90.0,4.11,3.44,110,0,1
2500.0,2500.0,0.0,1.0,1.0,100.0,100.0,1.0,3.44,110,0,2
5287.0,112.0,0.0,1.0,1.0,85.47,14.0,0.02,3.44,32,0,2
2375.0,352.0,352.0,1.0,1.0,95.0,22.0,0.15,0.5,110,0,1
10825.0,49000.0,49000.0,1.0,6.0,131.17,115.0,4.53,3.44,95,0,1
2237.0,2989.0,2989.0,1.0,3.0,110.0,48.0,1.34,2.43,16,0,2
2500.0,3717.0,1239.0,2.0,2.0,100.0,53.0,1.49,3.44,95,0,3
1945.0,1683.0,1683.0,1.0,3.0,114.42,33.0,0.87,2.43,65,0,4
2152.0,2340.0,1480.0,1.0,2.0,81.66,37.0,1.09,2.0,70,0,3
2500.0,8800.0,8800.0,1.0,4.0,100.0,88.0,3.52,2.43,89,0,3
2438.0,1560.0,1040.0,2.0,2.0,97.5,27.0,0.64,0.75,95,0,2
2595.0,3450.0,3450.0,1.0,3.0,112.42,56.08,1.33,4.0,47,0,3
2037.0,2052.0,1296.0,1.0,2.0,97.0,36.0,1.01,1.25,55,0,2
1971.0,1782.0,1782.0,1.0,3.0,95.0,33.0,0.9,1.25,70,0,0
1620.0,3995.0,3995.0,1.0,4.0,82.74,51.0,2.47,3.44,17,0,3
2500.0,2266.0,2266.0,1.0,2.0,100.0,53.5,0.91,3.44,119,0,4
5000.0,2220.0,1759.0,3.0,2.0,50.0,35.0,0.44,0.0,82,0,2
10000.0,13100.0,0.0,1.0,2.0,100.0,100.0,1.31,0.0,89,0,3
2460.0,2100.0,2100.0,1.0,2.0,98.32,50.0,0.85,3.44,119,0,0
2510.0,2176.0,2176.0,1.0,2.0,95.0,50.0,0.87,1.35,105,0,3
2000.0,1920.0,1920.0,1.0,2.0,100.0,48.0,0.96,3.44,27,0,3
2985.0,2765.0,1867.0,1.0,2.5,95.0,40.0,0.93,0.75,100,0,3
2365.0,1380.0,1380.0,2.0,2.5,94.74,36.0,0.58,0.75,105,0,3
2150.0,2750.0,2750.0,1.0,2.5,46.42,25.0,1.28,1.25,60,0,3
2517.0,2080.0,1040.0,2.0,1.0,100.0,52.0,0.83,0.5,95,0,2
2900.0,2180.0,1360.0,2.0,2.0,100.0,34.0,0.75,0.75,75,0,1
4750.0,2052.0,1368.0,2.0,2.5,95.0,38.0,0.43,0.75,90,0,1
5250.0,5250.0,0.0,1.0,1.0,105.0,105.0,1.0,0.0,89,0,1
1865.0,2400.0,2400.0,1.0,3.0,94.0,40.0,1.29,3.44,23,0,2
2500.0,3226.0,2726.0,1.0,3.0,100.0,40.0,1.29,2.43,80,0,1
6683.0,14590.0,14590.0,1.0,4.0,103.75,79.0,2.18,3.44,110,0,0
2450.0,1593.0,1080.0,1.0,2.0,98.0,27.0,0.65,0.75,80,0,4
2300.0,1881.0,1368.0,1.0,2.0,100.0,36.0,0.82,0.75,80,0,3
1744.0,2968.0,2968.0,1.0,3.0,79.25,48.0,1.7,2.43,55,0,3
2500.0,2194.0,2194.0,1.0,2.0,100.0,52.0,0.88,1.25,100,0,3
2500.0,3164.0,3164.0,1.0,3.0,100.0,54.0,1.27,0.75,70,0,4
12883.0,48647.0,48647.0,1.0,5.0,175.0,165.0,3.78,3.44,97,0,1
2567.0,7125.0,4750.0,2.0,3.0,100.0,25.0,2.78,6.02,111,0,2
1710.0,1683.0,1224.0,1.0,2.0,95.0,34.0,0.98,0.75,55,0,2
2500.0,1656.0,1656.0,2.0,2.0,100.0,50.0,0.66,0.75,90,0,4
5017.0,1507.0,1507.0,2.0,2.5,100.0,26.0,0.3,0.5,95,0,3
16355.0,15800.0,0.0,1.0,1.0,81.63,105.0,0.97,6.02,18,0,2
1980.0,3010.0,3010.0,1.0,3.0,100.0,50.0,1.52,0.75,17,0,3
2900.0,2800.0,2800.0,1.0,3.0,100.0,50.0,0.97,0.75,60,0,1
3117.0,1120.0,1120.0,2.0,2.0,100.0,30.0,0.36,1.1,100,0,3
2266.0,1908.0,1908.0,1.0,2.0,95.07,53.0,0.84,0.75,13,0,1
2527.0,3612.0,3612.0,1.0,3.0,103.17,56.0,1.43,6.02,95,0,2
4864.0,4146.0,2991.0,1.0,2.0,130.0,65.0,0.85,3.44,100,0,1
6500.0,11808.0,10008.0,5.0,3.0,100.0,65.0,1.82,6.02,105,0,3
7500.0,36700.0,36700.0,1.0,6.0,100.0,85.0,4.89,3.44,84,0,4
1436.0,3325.0,2250.0,1.0,3.0,79.75,60.0,2.32,4.0,110,0,2
2208.0,2232.0,2232.0,1.0,3.0,117.5,37.0,1.01,6.02,119,0,1
9000.0,8000.0,0.0,1.0,2.0,90.0,80.0,0.89,3.44,93,0,0
2600.0,1974.0,1974.0,1.0,2.0,100.0,47.0,0.76,0.75,65,0,1
2416.0,1658.0,1658.0,1.0,2.0,141.0,59.0,0.69,0.5,100,0,3
4081.0,3085.0,2244.0,1.0,2.0,112.58,51.0,0.76,0.75,55,0,2
6351.0,4027.0,0.0,1.0,1.0,108.61,70.0,0.63,0.0,33,0,2
3125.0,3446.0,0.0,2.0,3.0,125.0,55.0,1.1,6.02,89,0,4
11000.0,56350.0,52400.0,2.0,6.0,100.0,100.0,5.12,3.44,105,0,3
2375.0,1760.0,1760.0,1.0,2.0,95.0,36.0,0.74,1.25,115,0,3
2500.0,2816.0,2816.0,3.0,2.0,100.0,64.0,1.13,0.75,100,0,2
834.0,1440.0,1440.0,1.0,2.0,50.0,45.0,1.73,3.44,115,0,4
55752.0,208560.0,208560.0,1.0,10.0,291.67,240.0,3.74,3.44,47,0,1
2860.0,1630.0,911.0,1.0,1.0,114.42,46.0,0.57,1.1,70,0,1
2500.0,3600.0,0.0,1.0,1.0,100.0,80.0,1.44,3.44,49,0,1
1883.0,2964.0,2964.0,1.0,3.0,99.33,52.0,1.57,2.43,13,0,1
2033.0,3000.0,3000.0,1.0,3.0,100.0,50.0,1.48,3.44,90,0,3
9500.0,34031.0,34031.0,1.0,5.0,95.0,83.0,3.58,3.44,93,0,3
3665.0,2800.0,2800.0,2.0,3.0,95.0,50.0,0.76,0.75,42,0,3
2025.0,2800.0,2800.0,1.0,3.0,100.0,50.0,1.38,1.25,60,0,3
2500.0,3318.0,3318.0,1.0,2.0,100.0,81.0,1.33,3.44,90,0,3
2469.0,3046.0,3046.0,1.0,2.0,88.17,63.0,1.23,0.5,79,0,2
5571.0,2442.0,1792.0,1.0,2.0,111.42,32.0,0.44,0.5,70,0,1
1854.0,1728.0,1152.0,1.0,2.0,92.33,36.0,0.93,0.75,95,0,1
3300.0,3960.0,2640.0,1.0,2.0,100.0,60.0,1.2,1.1,95,0,4
3403.0,1146.0,1146.0,1.0,2.5,83.0,34.5,0.34,0.5,100,0,3
2075.0,1960.0,1960.0,1.0,2.0,100.0,49.0,0.94,2.43,26,0,1
3522.0,2168.0,2168.0,1.0,2.0,119.67,38.5,0.62,0.5,16,0,1
5141.0,3243.0,3243.0,1.0,3.0,126.17,43.0,0.63,1.25,119,0,1
2500.0,2136.0,2136.0,2.0,2.0,100.0,50.0,0.85,3.0,119,0,1
2617.0,1998.0,1998.0,1.0,3.0,100.0,37.0,0.76,0.75,60,0,2
4642.0,4416.0,0.0,2.0,1.0,92.84,92.0,0.95,3.44,98,0,3
2557.0,2362.0,1890.0,1.0,2.0,101.25,45.0,0.92,0.75,90,0,3
6271.0,1520.0,1520.0,1.0,2.0,125.0,30.0,0.24,1.1,110,0,2
2500.0,2240.0,2240.0,1.0,2.0,100.0,56.0,0.9,0.75,100,0,3
2406.0,2937.0,700.0,2.0,2.0,96.25,35.0,1.22,2.43,119,0,3
2082.0,1260.0,1260.0,1.0,2.0,95.0,35.33,0.61,0.75,60,0,0
14550.0,14155.0,0.0,1.0,3.0,97.0,87.0,0.97,2.43,61,0,2
3688.0,2493.0,2493.0,2.0,2.75,98.33,43.0,0.68,0.75,95,0,3
2500.0,1736.0,1736.0,2.0,2.0,100.0,42.0,0.69,0.75,90,0,3
3325.0,2656.0,2656.0,2.0,2.0,100.0,62.5,0.8,3.0,90,0,1
3184.0,2380.0,2380.0,1.0,3.0,108.25,43.0,0.75,1.25,55,0,1
5000.0,1600.0,800.0,2.0,1.0,100.0,33.0,0.32,0.75,95,0,3
4750.0,764.0,764.0,1.0,1.0,95.0,34.5,0.16,1.25,100,0,1
2500.0,2620.0,1894.0,1.0,2.0,100.0,46.0,1.05,0.75,68,0,3
2460.0,9000.0,9000.0,1.0,4.0,98.42,90.0,3.66,2.43,110,0,0
5000.0,1272.0,1272.0,1.0,2.0,100.0,28.5,0.25,1.1,95,0,3
5000.0,2760.0,2760.0,2.0,2.0,100.0,46.0,0.55,0.5,100,0,2
2167.0,1998.0,1998.0,2.0,3.0,100.0,37.0,0.92,0.75,70,0,1
2513.0,1880.0,1880.0,1.0,2.0,100.5,41.0,0.75,0.75,85,0,4
2097.0,889.0,889.0,2.0,1.75,86.6,24.0,0.42,1.1,119,0,0
14903.0,57720.0,54720.0,1.0,6.0,152.73,152.0,3.87,3.44,80,0,4
3300.0,3735.0,2050.0,2.0,3.0,100.0,50.0,1.13,1.25,100,0,4
2439.0,3240.0,3240.0,1.0,3.0,100.0,45.0,1.33,2.43,100,0,3
2500.0,1292.0,1292.0,1.0,2.0,100.5,38.0,0.52,0.75,60,0,2
2500.0,2297.0,2297.0,1.0,2.0,100.0,58.0,0.92,3.44,119,0,1
16625.0,68250.0,68250.0,1.0,6.0,95.0,65.0,4.11,6.02,70,0,0
2550.0,2529.0,2529.0,2.0,3.0,102.0,39.0,0.99,3.0,110,0,1
2500.0,1330.0,730.0,1.0,1.0,100.0,46.0,0.53,0.5,95,0,3
10156.0,34200.0,34200.0,1.0,5.0,125.0,107.0,3.37,3.44,89,0,2
4881.0,4814.0,1920.0,2.0,2.0,95.33,40.0,0.99,0.75,89,0,3
2375.0,3399.0,2472.0,2.0,2.0,95.0,61.0,1.43,0.75,90,0,2
6250.0,16685.0,16685.0,1.0,4.0,125.0,82.08,2.67,6.02,110,0,3
2500.0,2432.0,2432.0,1.0,2.0,100.0,56.0,0.97,1.1,105,0,3
2663.0,3537.0,2358.0,1.0,2.0,106.5,55.0,1.33,1.25,105,0,4
4000.0,8000.0,0.0,1.0,1.0,80.0,80.0,2.0,2.43,93,0,4
31805.0,14306.0,0.0,1.0,2.0,220.0,175.0,0.45,0.0,93,0,0
2923.0,1700.0,1700.0,1.0,2.0,97.42,34.0,0.58,0.75,95,0,4
3742.0,3036.0,2024.0,2.0,2.0,100.0,50.0,0.81,3.44,85,0,2
2500.0,2106.0,2106.0,2.0,2.5,100.0,51.0,0.84,0.75,80,0,3
2667.0,3280.0,3280.0,1.0,2.0,106.67,80.0,1.23,1.25,95,0,3
2500.0,3924.0,2616.0,1.0,2.0,100.0,70.0,1.57,2.43,85,0,1
5300.0,1260.0,1260.0,1.0,1.0,233.08,70.0,0.24,0.5,100,0,2
